latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,REGION,DIVISION,STATEFP,STATENS,GEOID,STUSPS,NAME,LSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
38.4464,-120.3885,302.9,1.1,1.1,01-11-2000,"608",Terra,MODIS,"52",6.2,273.5,11.3,N,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.8423,-121.2769,302.6,1.7,1.3,02-11-2000,"1851",Terra,MODIS,"53",6.2,277.8,12.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.3986,-121.2372,304.9,1.6,1.2,02-11-2000,"1851",Terra,MODIS,"60",6.2,290.1,11.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.8696,-120.4782,310.7,1.4,1.2,02-11-2000,"1851",Terra,MODIS,"55",6.2,283.4,18.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.8607,-120.4966,312,1.4,1.2,02-11-2000,"1851",Terra,MODIS,"54",6.2,284.4,19.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.8591,-120.4803,346.6,1.4,1.2,02-11-2000,"1851",Terra,MODIS,"95",6.2,285.9,95.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.8575,-120.4642,311,1.4,1.2,02-11-2000,"1851",Terra,MODIS,"42",6.2,285.2,17.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.0429,-122.6251,336.5,1.9,1.3,02-11-2000,"1851",Terra,MODIS,"90",6.2,287.5,93.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.0411,-122.6037,318,1.9,1.3,02-11-2000,"1851",Terra,MODIS,"77",6.2,286.9,36.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.039,-122.6326,321.5,1.9,1.3,02-11-2000,"1851",Terra,MODIS,"81",6.2,287,47.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.0371,-122.6106,331.6,1.9,1.3,02-11-2000,"1851",Terra,MODIS,"87",6.2,287.9,77.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.4263,-120.2898,304.5,1.4,1.2,02-11-2000,"1851",Terra,MODIS,"59",6.2,283.6,13,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.5753,-122.511,300.3,1.9,1.3,02-11-2000,"1851",Terra,MODIS,"35",6.2,287.4,8.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.2971,-120.691,302.7,1.4,1.2,02-11-2000,"1852",Terra,MODIS,"53",6.2,288.4,8.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.7305,-121.0243,303.1,1.5,1.2,02-11-2000,"1852",Terra,MODIS,"55",6.2,289.3,8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.5028,-120.6337,303.9,1.4,1.2,02-11-2000,"1852",Terra,MODIS,"57",6.2,288.9,7.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.1008,-119.1438,304.2,1.1,1.1,02-11-2000,"1852",Terra,MODIS,"47",6.2,290.5,4.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
35.9599,-119.0599,304.6,1.1,1.1,02-11-2000,"1852",Terra,MODIS,"46",6.2,291.5,4.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
34.0953,-117.5311,309.8,1,1,02-11-2000,"1853",Terra,MODIS,"61",6.2,297.3,3.3,D,"2","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
33.6538,-116.1065,319.6,1,1,02-11-2000,"1853",Terra,MODIS,"75",6.2,302.2,9.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.4264,-120.2466,301.8,1.5,1.2,03-11-2000,"556",Terra,MODIS,"45",6.2,277.3,16.1,N,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.4269,-120.303,313.7,1.6,1.2,03-11-2000,"556",Terra,MODIS,"88",6.2,279.5,30.6,N,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.8617,-120.4731,313.1,1.6,1.2,03-11-2000,"556",Terra,MODIS,"41",6.2,278.6,27.2,N,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.8583,-120.4905,318.5,1.6,1.2,03-11-2000,"556",Terra,MODIS,"97",6.2,279.9,37,N,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.8548,-120.5089,306.7,1.6,1.2,03-11-2000,"556",Terra,MODIS,"38",6.2,279.9,19.3,N,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.9231,-122.8619,317.4,1.1,1,03-11-2000,"1934",Terra,MODIS,"78",6.2,285.2,20.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.715,-122.7332,339.7,1.1,1.1,03-11-2000,"1934",Terra,MODIS,"92",6.2,283.5,53,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.7127,-122.7195,307.8,1.1,1.1,03-11-2000,"1934",Terra,MODIS,"66",6.2,283.3,11.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.9359,-124.1341,340.5,1,1,03-11-2000,"1934",Terra,MODIS,"92",6.2,291.8,44.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.934,-124.1219,324.2,1,1,03-11-2000,"1934",Terra,MODIS,"83",6.2,291.6,21.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.925,-124.1243,319.9,1,1,03-11-2000,"1934",Terra,MODIS,"80",6.2,289.7,17.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.3694,-121.1988,311.9,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"72",6.2,285.3,18.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.9789,-123.7778,301.2,1.1,1,03-11-2000,"1934",Terra,MODIS,"43",6.2,288.9,5.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.977,-123.7662,305.5,1.1,1,03-11-2000,"1934",Terra,MODIS,"62",6.2,286.4,8.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.9414,-123.8387,333.7,1.1,1,03-11-2000,"1934",Terra,MODIS,"89",6.2,290.5,36.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.9324,-123.8415,310.2,1.1,1,03-11-2000,"1934",Terra,MODIS,"70",6.2,288.6,10.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.8163,-123.8613,306.5,1.1,1,03-11-2000,"1934",Terra,MODIS,"64",6.2,291.3,8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.8143,-123.8492,324.5,1.1,1,03-11-2000,"1934",Terra,MODIS,"83",6.2,291.5,24.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.9091,-121.7263,305.4,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"61",6.2,290.3,8.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.7734,-122.0588,306.9,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"64",6.2,294.1,7.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.3587,-121.6112,311.4,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"71",6.2,294.6,13.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.412,-122.2379,302.1,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"37",6.2,291.3,3.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.4022,-122.2408,328,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"85",6.2,294.3,34.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.3996,-122.2266,329.6,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"86",6.2,294.6,37.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.277,-123.2265,309.3,1.1,1.1,03-11-2000,"1934",Terra,MODIS,"68",6.2,294,8.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.9839,-121.6057,313.3,1.4,1.2,03-11-2000,"1934",Terra,MODIS,"64",6.2,292.9,16.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.5301,-122.0052,307.3,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"65",6.2,293.6,8.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.5273,-121.9902,306.6,1.3,1.1,03-11-2000,"1934",Terra,MODIS,"64",6.2,293.9,8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.243,-121.467,303.6,1.4,1.2,03-11-2000,"1934",Terra,MODIS,"56",6.2,293.3,6.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.3197,-120.396,316.3,1.7,1.3,03-11-2000,"1935",Terra,MODIS,"77",6.2,293.4,28.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.2785,-121.4831,304.7,1.5,1.2,03-11-2000,"1935",Terra,MODIS,"59",6.2,292,9.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
36.5941,-120.5121,309.8,1.8,1.3,03-11-2000,"1935",Terra,MODIS,"69",6.2,294,15.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.4328,-124.0724,300.6,1.1,1,04-11-2000,"639",Terra,MODIS,"31",6.2,284.1,7.1,N,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.4973,-120.6416,301.5,2.1,1.4,04-11-2000,"1839",Terra,MODIS,"47",6.2,288.2,10.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.3624,-119.6606,300.6,1.8,1.3,04-11-2000,"1840",Terra,MODIS,"39",6.2,290.1,8.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.4285,-124.0921,321.1,1,1,05-11-2000,"1922",Terra,MODIS,"0",6.2,266.6,22.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.1221,-123.8027,306.7,1,1,05-11-2000,"1922",Terra,MODIS,"64",6.2,281.4,10,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.7581,-121.4855,304.2,1,1,05-11-2000,"1922",Terra,MODIS,"55",6.2,278.7,8.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.1045,-120.6789,325.2,1.1,1,05-11-2000,"1922",Terra,MODIS,"84",6.2,286.1,28.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.1024,-120.6668,335.9,1.1,1,05-11-2000,"1922",Terra,MODIS,"90",6.2,286.7,44.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.0932,-120.6693,300.3,1.1,1,05-11-2000,"1922",Terra,MODIS,"34",6.2,284.9,6.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.9594,-122.3604,310.8,1,1,05-11-2000,"1922",Terra,MODIS,"61",6.2,288.2,8.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
37.3183,-120.3949,307.6,1.2,1.1,05-11-2000,"1922",Terra,MODIS,"66",6.2,288.4,9.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.6536,-124.0142,350.3,2.3,1.5,06-11-2000,"2004",Terra,MODIS,"96",6.2,285.2,229,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.6476,-123.9879,346.1,2.4,1.5,06-11-2000,"2004",Terra,MODIS,"94",6.2,284.5,200.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.6265,-124.0781,320.7,2.3,1.5,06-11-2000,"2004",Terra,MODIS,"70",6.2,285.3,71.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.9377,-121.7665,300.4,3.3,1.7,06-11-2000,"2004",Terra,MODIS,"36",6.2,279.8,38.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.9148,-122.755,311.6,2.9,1.6,06-11-2000,"2004",Terra,MODIS,"54",6.2,281.5,68.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.9135,-122.7602,308.1,2.9,1.6,06-11-2000,"2004",Terra,MODIS,"50",6.2,281.5,57.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.0858,-123.9763,317,2.4,1.5,06-11-2000,"2004",Terra,MODIS,"77",6.2,282.8,63.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
41.0918,-123.9812,308.3,2.4,1.5,06-11-2000,"2004",Terra,MODIS,"67",6.2,282.7,41,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5669,-122.0541,313.1,3.5,1.8,06-11-2000,"2005",Terra,MODIS,"73",6.2,289.6,73,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5571,-122.0153,309,3.5,1.8,06-11-2000,"2005",Terra,MODIS,"68",6.2,288.9,55.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.4927,-122.1361,303.4,3.5,1.8,06-11-2000,"2005",Terra,MODIS,"56",6.2,287.7,37.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.9977,-121.6543,306.6,3.8,1.8,06-11-2000,"2005",Terra,MODIS,"60",6.2,290.9,48.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.9919,-121.6635,307,3.8,1.8,06-11-2000,"2005",Terra,MODIS,"49",6.2,291.3,50.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.917,-121.7568,317.5,1.1,1,07-11-2000,"1909",Terra,MODIS,"64",6.2,273.9,21,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.7491,-121.6812,349.5,1.1,1,07-11-2000,"1909",Terra,MODIS,"96",6.2,278.9,71.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.7474,-121.6685,339.7,1.1,1,07-11-2000,"1909",Terra,MODIS,"92",6.2,279.2,51.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.7458,-121.6559,308.5,1.1,1,07-11-2000,"1909",Terra,MODIS,"67",6.2,278.1,13.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
40.2239,-120.904,305.7,1,1,07-11-2000,"1909",Terra,MODIS,"62",6.2,280.4,10.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.7015,-121.9599,302.5,1.1,1,07-11-2000,"1910",Terra,MODIS,"45",6.2,290.7,4.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.6676,-121.9165,308.3,1.1,1,07-11-2000,"1910",Terra,MODIS,"67",6.2,290.2,7.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.6619,-121.9243,301.5,1.1,1,07-11-2000,"1910",Terra,MODIS,"48",6.2,290.3,3.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.621,-121.7571,301.5,1.1,1,07-11-2000,"1910",Terra,MODIS,"41",6.2,290.6,4.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5551,-121.684,379.9,1,1,07-11-2000,"1910",Terra,MODIS,"100",6.2,298.1,163.7,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5535,-121.6719,313,1,1,07-11-2000,"1910",Terra,MODIS,"73",6.2,289.3,11.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.3205,-120.6379,319.3,1,1,07-11-2000,"1910",Terra,MODIS,"69",6.2,283,19.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.4793,-122.1528,322.3,1.1,1,07-11-2000,"1910",Terra,MODIS,"82",6.2,289,22.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.4777,-122.1404,302.4,1.1,1,07-11-2000,"1910",Terra,MODIS,"42",6.2,287.4,5.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.4251,-121.737,306.7,1,1,07-11-2000,"1910",Terra,MODIS,"64",6.2,291,7.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5163,-123.7081,317.6,1.2,1.1,07-11-2000,"1910",Terra,MODIS,"78",6.2,285.4,23.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5146,-123.6932,326,1.2,1.1,07-11-2000,"1910",Terra,MODIS,"84",6.2,285.5,34.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5148,-123.7002,326.6,1.2,1.1,07-11-2000,"1910",Terra,MODIS,"84",6.2,286,34,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5033,-123.6878,357.2,1.2,1.1,07-11-2000,"1910",Terra,MODIS,"99",6.2,286.9,107.1,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.5016,-123.6732,302.9,1.2,1.1,07-11-2000,"1910",Terra,MODIS,"54",6.2,285.6,7.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.1623,-121.0873,302,1,1,07-11-2000,"1910",Terra,MODIS,"50",6.2,289.1,5.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.4803,-123.6631,335.1,1.2,1.1,07-11-2000,"1910",Terra,MODIS,"89",6.2,285.7,50.2,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
39.021,-120.4777,301.2,1,1,07-11-2000,"1910",Terra,MODIS,"45",6.2,280.5,6.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.4821,-120.4527,328.7,1,1,07-11-2000,"1910",Terra,MODIS,"86",6.2,285.6,29.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.4804,-120.4414,340,1,1,07-11-2000,"1910",Terra,MODIS,"92",6.2,286.6,45.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.6563,-121.8399,307.5,1,1,07-11-2000,"1910",Terra,MODIS,"65",6.2,294.2,5.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.4643,-120.4568,356.7,1,1,07-11-2000,"1910",Terra,MODIS,"98",6.2,287.3,79.5,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.4627,-120.4455,342.5,1,1,07-11-2000,"1910",Terra,MODIS,"93",6.2,286.7,49.6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.4439,-120.3798,320.1,1,1,07-11-2000,"1910",Terra,MODIS,"80",6.2,283.9,20.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.3749,-120.227,313,1,1,07-11-2000,"1910",Terra,MODIS,"73",6.2,282.8,13.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.3733,-120.2157,328.7,1,1,07-11-2000,"1910",Terra,MODIS,"86",6.2,281.9,29.3,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.3644,-120.2178,307.9,1,1,07-11-2000,"1910",Terra,MODIS,"66",6.2,280.3,9.9,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.2433,-121.4365,306.8,1,1,07-11-2000,"1910",Terra,MODIS,"41",6.2,292.4,5.4,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.2359,-121.45,307.7,1,1,07-11-2000,"1910",Terra,MODIS,"66",6.2,292.4,6,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
38.2343,-121.4384,311.6,1,1,07-11-2000,"1910",Terra,MODIS,"71",6.2,292.3,8.8,D,"0","4","9","06","01779778","06",CA,California,"00",G4000,A,"403501101370","20466718403","+37.1551773","-119.5434183"
